student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,,department,dropout,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate
214044,NA,,N,Graduate,Y,16,6.700818342,69.26572088,33502,5,9.4,19,4,3,No,0,,,,,
209926,NA,nan,Y,Postgraduate,-,21,5.404168797,74.3866742,51582,6,7.9,46,2,1,N,0,,,,,
207506,Female,BIO,nan,,Yes,23,5.12691211,,63458,2,22.9,28,0,1,No,0,,,,,
216849,FEMALE,CS,nan,Primary,Yes,18,4.124334211,69.70146247,61184,2,20.5,3,1,1,No,0,,,,,
205028,NA,CIVIL,Yes,Primary,nan,25,6.949636123,88.24756325,38225,3,13.3,9,3,5,N,0,,,,,
200280,NA,ME,No,None,nan,,4.912649075,80.78447179,74351,2,17.2,39,0,6,No,1,,,,,
212761,M,ARTS,N,Graduate,Yes,21,4.225728509,71.91114918,26821,3,19,24,3,8,Yes,1,,,,,
206717,Male,CIVIL,Y,NA,nan,21,6.6680822,92.2731797,51022,4,,24,4,2,,0,,,,,
213098,Other,CS,,Postgraduate,N,18,5.736365112,69.02817124,42393,6,8.9,1,4,8,Y,1,,,,,
215898,M,ECE,Nope,Graduate,No,18,6.607744477,89.32281209,42300,2,10.7,35,1,2,No,0,,,,,
212146,Male,CS,No,Primary,No,20,4.904535494,72.7272251,72955,3,15.4,41,4,1,Yes,0,,,,,
205541,Other,ECE,Yes,Postgraduate,N,21,6.89987888,52.76654182,94410,6,6.4,44,4,9,No,0,,,,,
208267,Other,ARTS,Yes,Secondary,N,21,5.416458274,62.03658375,64501,2,12.9,46,4,3,No,0,,,,,
201643,,BIO,Nope,nan,,21,5.025372847,63.92213823,73464,5,11.8,20,1,3,No,0,,,,,
212620,NA,ECE,Y,None,Y,18,6.322200768,75.67194627,5359,3,15.8,28,4,9,No,0,,,,,
201889,FEMALE,,Yes,Postgraduate,nan,24,5.012137545,53.1443553,63480,5,18.4,45,2,1,NA,1,,,,,
215871,,ARTS,No,nan,Yes,19,5.717452513,70.33204195,89092,2,8.4,15,4,0,No,0,,,,,
213487,,CS,No,NA,No,23,4.377812429,94.64311073,26239,2,16.4,46,3,8,Yes,0,,,,,
212906,Male,COMMERCE,,None,No,23,4.401162648,75.62957373,29547,3,,55,0,5,NA,0,,,,,
213388,Male,ARTS,N,Graduate,Y,19,5.501414196,94.66099217,25844,3,22.4,57,2,4,Yes,0,,,,,
203594,Other,CIVIL,nan,Graduate,No,20,4.14036733,81.73754743,466650,6,21.3,13,3,0,No,0,,,,,
202996,Male,BIO,N,None,nan,23,5.170894515,55.74581239,59506,2,20.7,19,1,4,Yes,1,,,,,
204501,Female,ME,N,None,No,25,4.191539318,,38525,5,6.8,12,1,9,Yes,0,,,,,
213449,Male,CS,Y,Postgraduate,-,18,4.658042877,61.03160968,58522,6,22.7,55,0,4,nan,0,,,,,
205734,FEMALE,BIO,Y,nan,Y,18,6.7232433,,65896,3,18.7,45,4,2,No,0,,,,,
217744,M,COMMERCE,Y,Postgraduate,No,22,6.219653785,70.90843098,58962,2,11.2,19,3,9,No,0,,,,,
215165,Male,nan,Yes,Graduate,-,17,,74.4349976,46959,3,11.2,55,0,2,No,0,,,,,
203193,FEMALE,COMMERCE,Yes,None,Yes,17,5.64417153,88.05381364,33776,6,22.8,11,2,2,N,0,,,,,
211178,NA,nan,,Graduate,N,24,5.260196384,47.53743479,74929,4,15.9,38,3,1,Yes,0,,,,,
211365,M,ME,N,,-,18,5.621102641,71.79861044,51298,4,21.9,54,0,1,No,0,,,,,
207449,Male,COMMERCE,Yes,Secondary,No,24,6.747208325,77.19348387,622910,6,10.3,48,0,6,No,1,,,,,
218836,,ECE,No,Primary,Y,19,5.424420553,68.41014367,45457,2,19.2,30,2,2,No,0,,,,,
210781,Female,BIO,Nope,nan,No,17,4.453355682,80.09270988,45182,3,16.2,35,2,3,No,0,,,,,
212381,FEMALE,ARTS,No,Graduate,,19,5.285730418,69.1381239,50265,,7.1,56,2,0,N,0,,,,,
200575,Other,CS,Y,,Yes,16,6.70479257,87.66116214,42587,6,21.7,46,4,9,Yes,0,,,,,
213707,M,BIO,N,None,Y,24,,86.02312196,29236,5,22.7,49,3,0,No,1,,,,,
201352,FEMALE,CIVIL,nan,Postgraduate,N,26,4.561614528,86.56847439,75937,6,9.7,1,2,6,No,1,,,,,
203902,M,CS,Yes,Primary,-,22,4.283057105,72.61242472,67269,,19.7,35,0,7,No,1,,,,,
217479,Other,ME,N,,Yes,25,4.492957577,75.33224541,92809,5,17.9,21,0,7,Yes,0,,,,,
213008,Male,ARTS,N,None,nan,23,5.485457453,72.69071495,44960,3,22.9,40,4,4,No,0,,,,,
212932,Male,CS,Y,,nan,17,5.138269744,57.03043886,60867,5,23.6,28,2,5,nan,0,,,,,
204154,Other,ME,nan,Postgraduate,-,23,6.417196145,74.12646773,28985,,23.5,5,2,9,Yes,0,,,,,
216046,Other,ME,No,None,,19,5.784916237,66.58310702,38121,2,10.3,50,3,4,No,0,,,,,
215650,M,BIO,Y,nan,N,20,5.680473286,85.50352113,72104,4,21.6,1,0,7,nan,0,,,,,
205805,Male,BIO,Nope,Postgraduate,,22,5.495239484,51.89258215,41869,6,20.9,27,3,9,No,1,,,,,
200505,FEMALE,ECE,,NA,No,24,6.681907,68.19795308,64559,2,14.7,14,3,0,Yes,0,,,,,
202857,Other,BIO,N,Secondary,nan,,6.330397389,100,55186,3,12.6,47,2,2,Yes,0,,,,,
211146,,COMMERCE,nan,nan,Yes,17,4.800150786,89.36592811,41402,5,12.1,59,2,6,NA,0,,,,,
201432,Other,BIO,Y,NA,Yes,18,6.083672382,87.68870595,56864,2,22.3,55,2,3,No,0,,,,,
205834,Other,ECE,No,None,No,21,5.454153222,75.68706344,36229,3,6,52,2,3,Yes,0,,,,,
204554,Male,COMMERCE,Nope,Graduate,N,19,5.21867448,77.82063699,57867,2,22.1,35,3,6,N,1,,,,,
214706,,nan,No,Primary,nan,20,6.165468882,68.62188001,49122,6,17.2,24,3,9,Yes,1,,,,,
210448,Other,CS,nan,None,N,23,4.298851364,73.68754065,79156,4,24.8,24,3,4,Yes,0,,,,,
210216,FEMALE,CS,,Secondary,N,16,4.085647259,75.17917719,47754,2,12.1,4,1,2,,0,,,,,
209025,FEMALE,BIO,No,Primary,Y,24,4.343050003,59.99052624,54379,2,18.2,37,1,9,No,0,,,,,
208850,NA,COMMERCE,Y,Secondary,Y,26,4.399576337,90.43529371,271350,2,10.7,35,4,7,N,0,,,,,
203371,Male,BIO,Yes,None,Yes,21,4.812592459,80.38493367,40757,4,19.7,59,0,2,nan,0,,,,,
208649,M,BIO,Yes,,No,17,6.997759376,67.75410161,37731,6,9.7,17,3,7,Y,1,,,,,
204367,M,ECE,,Secondary,,18,6.932340403,95.27228574,79074,6,,58,1,5,No,1,,,,,
206218,FEMALE,CS,Y,Postgraduate,N,17,6.302818851,73.36261171,60952,6,8,55,0,0,No,0,,,,,
213426,NA,ARTS,nan,Primary,Yes,26,4.184679132,81.66182363,69582,3,8.6,59,0,1,Yes,1,,,,,
206920,Other,nan,No,NA,Yes,,4.73478258,74.51771186,41689,,18.1,23,4,1,Yes,0,,,,,
200610,NA,CS,Y,nan,Y,24,4.666921809,69.19294702,58662,6,8.6,48,2,0,NA,1,,,,,
207627,Female,ME,Yes,Primary,-,19,5.923721614,68.05223755,73765,2,22.7,53,3,0,No,0,,,,,
208968,Male,ECE,Nope,None,Y,22,4.151597009,82.45891419,61232,2,6.9,10,3,3,Y,0,,,,,
216250,Female,COMMERCE,nan,Secondary,No,25,5.141098992,54.59343979,65785,3,18.3,3,0,5,Yes,0,,,,,
219249,Male,COMMERCE,nan,Secondary,Y,17,5.580587604,55.83332814,48727,4,21.1,40,4,0,Yes,0,,,,,
210660,NA,ECE,nan,nan,No,24,6.711821884,92.32185951,41416,3,17.5,57,4,1,No,0,,,,,
209855,Male,COMMERCE,,None,-,17,6.570717127,59.37518896,37476,,20.2,46,3,4,No,0,,,,,
215163,Other,ARTS,Y,nan,Y,25,5.526678428,55.40500121,48523,,15.4,49,3,3,No,0,,,,,
216717,FEMALE,ARTS,Nope,,-,19,6.308994547,65.23003355,52030,5,11.6,58,3,6,No,0,,,,,
205761,Other,COMMERCE,Yes,nan,No,24,6.71909589,57.42678667,34637,5,11.4,33,4,3,No,1,,,,,
200313,M,ARTS,No,None,N,26,5.675376834,99.61428051,27055,2,6,12,3,7,No,0,,,,,
213389,Other,ME,Y,Graduate,No,22,5.198225312,73.10897139,33234,4,13.1,2,1,1,No,0,,,,,
203448,Other,BIO,nan,Postgraduate,nan,23,4.452029738,65.80640297,52113,3,19.2,43,2,0,No,0,,,,,
214906,M,ARTS,No,Secondary,N,16,6.357226572,79.48596275,36258,3,13.2,39,3,9,No,0,,,,,
204800,Female,CIVIL,Nope,Graduate,nan,18,6.359329741,92.03573679,19155,2,12.4,20,3,0,No,0,,,,,
208645,M,COMMERCE,N,nan,Y,23,4.981441034,57.57251275,41517,3,7.4,17,1,5,No,0,,,,,
214691,Female,,nan,None,Y,25,5.105910849,80.90606973,38228,5,14.3,35,1,9,,0,,,,,
210957,M,BIO,No,None,Yes,17,4.170391577,77.64159167,38196,4,,19,3,5,Yes,0,,,,,
217841,Other,nan,Yes,,N,21,5.330510566,79.7319386,63791,5,11.5,57,4,5,No,1,,,,,
217904,Female,CS,Y,Primary,,17,5.927713361,74.49330389,19232,4,13.2,52,1,9,No,0,,,,,
204012,M,ECE,Y,NA,Yes,25,6.221107419,68.10959564,32956,2,6.9,13,4,3,No,0,,,,,
211983,,ECE,nan,None,Yes,26,4.093167849,74.09303326,17005,5,8.9,28,3,6,No,1,,,,,
205975,M,,Yes,None,N,19,6.887554439,69.44152417,55518,4,20.9,55,0,9,,0,,,,,
203944,Other,ARTS,No,Primary,nan,16,4.604875249,91.1887294,94601,6,24.2,47,4,0,Yes,1,,,,,
218057,Other,ECE,Nope,Graduate,N,17,5.971226687,69.08431304,75168,,8,2,1,1,No,1,,,,,
204308,NA,BIO,nan,None,nan,25,6.109602495,86.84483646,33695,5,16.8,14,3,3,Yes,0,,,,,
202919,Female,ECE,Yes,nan,-,24,6.546458681,66.34304741,49554,4,,9,3,2,No,0,,,,,
203501,Female,ECE,Yes,nan,N,26,5.553265003,76.61948374,31993,5,21.3,55,4,0,Yes,1,,,,,
215757,NA,CIVIL,Yes,Graduate,-,17,6.94368731,62.04831944,4223,5,12.1,27,0,6,NA,0,,,,,
206756,NA,,No,Graduate,-,23,5.776570899,72.06412048,77066,5,,12,3,0,No,1,,,,,
204660,M,BIO,N,Graduate,Y,18,4.390560848,70.54628419,39240,5,17.2,12,4,6,No,1,,,,,
214278,Other,nan,Yes,Secondary,nan,17,6.477992972,55.75550861,49857,3,,33,1,3,nan,0,,,,,
205869,,ECE,Nope,,-,19,5.979845311,84.59042833,82695,3,9.7,2,1,4,Yes,0,,,,,
217629,FEMALE,BIO,Nope,,Yes,21,5.41847403,86.20838833,68357,6,12.8,27,2,4,No,0,,,,,
208206,FEMALE,BIO,nan,Graduate,Y,22,4.638331508,73.26763495,69022,3,10.6,32,4,5,No,1,,,,,
210795,NA,CS,Nope,Postgraduate,N,18,5.123279619,51.10364095,37403,3,11.6,52,3,0,NA,0,,,,,
206224,Male,CS,Y,Graduate,Y,23,4.076120594,65.9815174,81544,4,15.6,51,1,4,Yes,1,,,,,
200448,Male,CS,Y,,Y,,4.302486939,81.15571888,46392,2,17.8,5,3,8,No,0,,,,,
210982,Male,ARTS,Nope,None,-,20,5.567426516,,39930,2,17.2,49,3,0,No,0,,,,,
217165,Male,CIVIL,N,Secondary,-,22,,89.93306297,47506,6,5.9,59,4,1,nan,0,,,,,
209198,Male,COMMERCE,Yes,None,Y,,4.016973077,67.4565304,59049,3,21.9,50,0,9,Y,0,,,,,
207567,Female,BIO,Nope,NA,N,19,5.882585948,72.86285575,53689,6,,30,0,7,No,0,,,,,
202089,,nan,Nope,Postgraduate,Yes,25,6.264537527,89.14905827,73896,2,20.6,57,3,2,Yes,0,,,,,
213104,Male,,nan,None,nan,23,4.434147268,83.10784634,51693,,23.6,43,1,5,No,1,,,,,
206148,Female,COMMERCE,Yes,Postgraduate,Y,23,4.17650502,89.62914245,71929,4,8.5,59,0,1,No,0,,,,,
208035,FEMALE,ARTS,nan,Primary,-,19,4.945031486,63.78592374,72769,2,5.9,58,1,2,No,0,,,,,
217010,Male,BIO,N,NA,nan,26,6.520567624,79.31213437,64008,4,5.2,50,2,8,No,0,,,,,
219940,Male,CIVIL,No,Graduate,-,19,4.693033592,82.7915958,28560,4,11.9,58,2,9,Yes,0,,,,,
210666,Female,nan,Y,nan,Y,23,4.004342751,87.1125868,37466,3,5.8,58,2,4,No,0,,,,,
201127,M,ME,Yes,NA,Yes,16,5.558743622,91.20385549,51018,5,16.3,55,2,6,nan,0,,,,,
217632,FEMALE,CIVIL,nan,Secondary,No,21,6.376870879,49.00410634,61828,5,24.9,49,3,9,Yes,0,,,,,
204407,Female,nan,Y,Secondary,Yes,,6.717160533,,56117,5,8.5,56,4,2,No,1,,,,,
201799,FEMALE,CS,Yes,Postgraduate,nan,23,6.28484486,57.52672098,36807,6,11.7,5,4,4,No,1,,,,,
211650,FEMALE,ME,Y,Graduate,Y,,6.956925575,78.06555082,88264,4,9.3,10,1,0,No,1,,,,,
218712,Other,CS,Y,Secondary,No,18,5.184460685,75.30000971,26543,3,12.4,31,3,9,No,0,,,,,
211396,Male,CS,Y,nan,No,21,4.307698364,79.32482099,58188,,7.7,39,1,1,nan,1,,,,,
209040,Female,CS,Yes,Primary,nan,16,4.211885652,68.49955242,83904,4,24.7,28,1,9,No,0,,,,,
215312,FEMALE,nan,No,Postgraduate,nan,18,4.265994152,79.9862055,56880,5,11.8,16,0,4,Yes,0,,,,,
215395,M,BIO,Y,NA,nan,23,,72.87010547,62183,3,16.7,1,4,5,Yes,0,,,,,
216298,Female,BIO,Y,Graduate,nan,20,5.644407298,75.60855816,33705,5,5.9,41,3,8,No,0,,,,,
211340,Male,COMMERCE,Yes,Primary,Y,26,5.975000111,58.83887364,44405,3,7.5,0,4,6,Y,0,,,,,
205015,Female,CS,No,Postgraduate,-,21,5.972424597,87.09360108,77037,3,5.1,14,4,4,Yes,0,,,,,
207278,FEMALE,CS,No,Primary,Y,22,4.723064072,61.44029765,80285,2,13.3,5,0,0,N,1,,,,,
206126,M,CIVIL,Yes,Primary,No,22,5.297392505,55.81206693,62853,2,10.7,4,4,7,Yes,0,,,,,
203441,Other,nan,Nope,Secondary,nan,21,6.163629379,78.14823387,57788,3,19.1,6,1,2,nan,0,,,,,
213728,NA,,N,Graduate,N,16,5.948725664,67.41725215,48294,2,6.1,19,3,7,Yes,0,,,,,
206373,Male,nan,nan,nan,nan,17,4.211226321,77.01967245,53349,3,12.1,45,3,4,,0,,,,,
209683,Male,ECE,N,,No,20,6.079886687,74.79967047,82195,3,5.4,53,0,0,NA,1,,,,,
219998,NA,BIO,Yes,nan,N,21,6.979922055,72.18072432,37980,4,24.1,55,1,8,No,0,,,,,
217419,Male,ECE,N,Postgraduate,No,18,4.33193646,75.10086546,78593,4,12.1,44,3,5,No,1,,,,,
204384,M,ME,Nope,None,N,18,,54.99718727,26414,4,13.8,24,1,5,Yes,0,,,,,
205758,FEMALE,CIVIL,N,NA,No,,5.7072341,73.54243286,41399,5,21.3,58,1,8,No,1,,,,,
204288,Female,CS,nan,Postgraduate,N,23,6.670941166,89.5700624,15456,5,9.8,45,2,7,No,0,,,,,
211895,NA,ME,No,NA,No,19,,70.49928343,85463,2,15.5,47,2,6,nan,0,,,,,
209859,Other,nan,Y,Graduate,nan,25,4.637208287,72.28204831,48881,2,9.9,39,1,0,No,0,,,,,
214826,M,,Y,Graduate,Yes,,6.599931966,74.04839517,46610,6,23.2,29,4,6,Yes,0,,,,,
212574,Male,COMMERCE,,NA,Y,,4.754557974,73.67791731,58766,2,17.8,55,0,0,Yes,0,,,,,
212885,M,CS,Y,Primary,N,16,5.127431056,66.08624614,48848,3,19.8,56,2,6,No,0,,,,,
203260,Male,BIO,No,Primary,N,18,,75.68684852,39427,5,10.5,26,0,8,,0,,,,,
215914,Male,ARTS,Nope,NA,Yes,20,6.666675996,52.08243292,64006,3,7.7,40,2,1,Yes,0,,,,,
206491,Other,COMMERCE,No,Postgraduate,N,16,4.208757671,74.28123013,43710,4,13.9,58,4,4,,0,,,,,
209492,M,ARTS,N,Secondary,Y,18,6.889120931,66.66638494,35660,3,9.1,41,4,3,No,0,,,,,
214895,Other,CIVIL,Yes,,Yes,23,4.327125071,73.87375885,48072,,22,24,3,3,No,0,,,,,
214727,M,ME,No,NA,Yes,23,5.967092448,74.03898279,100298,5,23.3,35,2,2,No,0,,,,,
216506,M,CIVIL,nan,Primary,N,24,4.596335304,83.99220768,33819,6,14.1,17,4,9,NA,0,,,,,
205070,Female,ME,Yes,NA,Y,21,4.750986189,78.59819,33997,4,21.9,57,1,6,No,1,,,,,
210909,,CS,N,NA,nan,24,5.786162452,66.13494969,44564,5,21.3,38,2,6,NA,1,,,,,
202947,Other,CIVIL,Yes,None,Y,19,5.705538301,53.63123752,41140,2,14.2,1,4,4,No,1,,,,,
205859,Other,ECE,N,Graduate,nan,17,5.399988833,75.25518349,45251,4,18.7,47,1,3,No,0,,,,,
202840,Female,COMMERCE,,Primary,-,22,5.841048544,70.452742,15634,3,,59,0,8,No,0,,,,,
208700,FEMALE,ME,No,Postgraduate,-,26,6.980641552,79.19773725,72235,3,11.5,23,4,9,Yes,0,,,,,
202615,Male,ARTS,nan,NA,nan,16,6.424930322,83.07062121,75190,,,44,3,5,No,0,,,,,
217305,Male,ARTS,Y,NA,No,22,4.139559457,72.8075191,66188,5,22.7,8,2,4,No,0,,,,,
217718,Male,BIO,Nope,,Yes,26,5.572563466,73.82041332,38494,4,25,55,2,4,No,0,,,,,
200177,NA,nan,No,None,Yes,22,5.482960715,95.44646165,69902,5,,15,1,8,,0,,,,,
213702,Female,nan,Y,Postgraduate,N,19,4.368476457,57.32465119,35337,6,18.1,59,4,8,Yes,1,,,,,
213162,Other,nan,N,Postgraduate,N,16,4.819617981,80.9565859,74145,3,5.1,10,0,5,No,0,,,,,
216966,M,ECE,nan,Postgraduate,N,25,5.045210383,100,75982,5,10.5,27,4,9,Yes,0,,,,,
212407,FEMALE,CIVIL,N,NA,,16,6.189643063,64.91990859,58663,5,20.4,56,1,4,No,0,,,,,
209163,Female,ARTS,Yes,nan,nan,20,6.211675346,70.45663936,58744,,14.2,8,2,3,Yes,0,,,,,
204081,Female,ME,Y,NA,Yes,25,4.07510809,59.98206401,49267,2,15.6,39,4,9,Yes,0,,,,,
201511,M,BIO,No,,nan,19,6.725810995,60.26739862,45785,6,16.3,7,2,9,No,0,,,,,
216243,Male,nan,nan,Postgraduate,Yes,23,5.225709944,71.89013661,47692,4,5.6,38,3,5,No,0,,,,,
205858,,nan,Yes,Primary,nan,19,5.075451729,72.6849222,70341,4,16.7,44,3,0,N,0,,,,,
219372,Female,CS,Nope,Graduate,nan,23,6.745867175,77.22244601,64924,4,15.7,25,1,0,No,0,,,,,
203942,Female,ME,No,NA,Y,22,,77.26733285,70243,5,16.4,54,2,0,Yes,0,,,,,
212550,NA,ME,nan,Primary,nan,25,4.298514523,60.9329223,61948,4,17.3,4,1,7,Yes,0,,,,,
207346,Other,,Yes,nan,nan,17,4.677670525,60.44693812,39719,6,11.6,33,1,7,No,0,,,,,
209048,FEMALE,nan,Nope,Secondary,,23,4.080868662,69.02339416,57953,2,19.9,53,4,9,Yes,0,,,,,
215084,M,COMMERCE,nan,Primary,Y,26,5.431796442,53.82689955,54231,4,7.6,14,3,2,,0,,,,,
217462,M,COMMERCE,Nope,Secondary,No,16,4.445226262,68.42889786,58087,3,22.1,36,1,6,No,0,,,,,
218898,Other,nan,N,NA,-,22,4.864230053,77.16302222,59759,5,12,16,2,0,No,0,,,,,
217109,Male,ARTS,Nope,None,N,18,5.1757903,88.62421179,54234,6,11.9,4,4,6,Yes,0,,,,,
200473,NA,nan,No,Graduate,N,,,73.26759322,52407,,21,52,4,7,No,1,,,,,
210742,Female,ME,,Graduate,N,21,6.943103016,92.24186968,40235,3,20.3,12,2,7,Yes,0,,,,,
219413,Male,ECE,Y,None,Yes,25,4.726920807,71.88300485,62246,6,17.5,4,0,7,Yes,1,,,,,
208709,Female,CIVIL,,Graduate,nan,22,6.884924192,71.65364249,49509,5,9.1,25,0,2,No,0,,,,,
201846,FEMALE,,No,None,Yes,23,5.740349087,54.43851921,40838,2,8.2,13,1,0,Yes,0,,,,,
216387,FEMALE,ARTS,nan,Postgraduate,No,19,4.420277741,67.55216175,98440,5,20.2,13,0,5,No,0,,,,,
209295,NA,nan,Nope,None,Yes,20,6.770375656,76.29943017,53034,,14.5,22,2,3,Yes,0,,,,,
216205,Other,ARTS,N,nan,No,18,4.817537312,87.25582699,42143,3,24.3,6,1,5,No,0,,,,,
212004,M,ARTS,Nope,Primary,Y,25,5.470830888,,57470,6,6.6,20,1,4,nan,0,,,,,
216095,FEMALE,nan,Y,Postgraduate,nan,17,4.351548471,75.079355,66237,3,21.5,15,4,1,No,1,,,,,
212387,Male,nan,nan,Graduate,N,19,5.289344727,85.85476332,68985,3,24.2,58,2,3,NA,0,,,,,
211702,Female,nan,Nope,None,No,17,5.429807433,48.79281164,35739,3,15.7,25,4,7,No,0,,,,,
201327,Male,ARTS,Yes,,N,18,6.071929484,88.04341458,80112,5,6.2,8,1,9,Yes,0,,,,,
208729,Male,COMMERCE,Nope,Primary,Y,,4.323926428,78.87467087,73109,2,18.9,27,0,0,No,1,,,,,
203418,NA,COMMERCE,Yes,Secondary,No,16,6.954445959,88.47046679,-16939,5,13.6,43,3,1,Yes,0,,,,,
205825,FEMALE,ME,No,nan,N,22,5.668990418,88.46374432,56066,4,19.6,51,4,5,No,0,,,,,
214746,Female,CIVIL,nan,Primary,No,19,6.502629444,76.5251868,27182,5,5.2,12,1,8,Yes,0,,,,,
214808,,COMMERCE,No,None,nan,20,4.683752982,58.04489875,46640,6,17.5,35,3,3,,1,,,,,
206699,Other,COMMERCE,N,Postgraduate,-,22,5.497275639,81.99402157,54133,4,21.8,57,4,7,No,0,,,,,
205847,M,,Nope,Postgraduate,Y,16,6.469582378,62.63421446,68197,,5.9,42,4,7,Yes,0,,,,,
201681,Other,CS,nan,Secondary,Y,18,6.572896039,64.26592789,39820,3,24.3,51,4,9,Yes,0,,,,,
201452,Other,CIVIL,,NA,nan,25,4.862424404,94.78145865,46404,3,10.2,28,4,2,No,0,,,,,
200775,Other,COMMERCE,N,NA,Yes,22,5.625014988,68.81500852,52635,3,13.9,47,2,5,No,1,,,,,
202109,Male,CIVIL,Nope,,N,,4.073992882,76.00668444,36898,6,12.3,59,4,9,No,0,,,,,
212200,NA,ME,Nope,Secondary,Yes,21,6.600997922,57.13509663,56515,5,,52,3,2,No,0,,,,,
208147,Female,ARTS,No,Graduate,No,18,6.572501792,76.60747019,27234,4,16.7,14,1,0,No,1,,,,,
207125,M,CS,Nope,NA,nan,22,4.467975586,62.13631142,74870,2,15,30,4,0,No,0,,,,,
201365,Male,nan,nan,NA,No,22,5.481430229,67.45828667,41638,3,17.1,21,1,5,Yes,0,,,,,
213952,Female,ME,nan,NA,No,18,6.386099268,98.13800072,75802,4,21.6,23,4,4,Yes,0,,,,,
215439,FEMALE,CS,,Postgraduate,nan,19,6.128366172,82.06616196,10868,4,15.4,50,0,3,N,1,,,,,
206355,Male,ARTS,Y,Postgraduate,,19,5.220679727,63.86597714,22947,2,16.1,24,1,1,No,0,,,,,
207431,M,CIVIL,N,Postgraduate,N,16,5.538161844,78.75784646,29878,5,15.8,30,3,2,No,0,,,,,
200828,Female,ARTS,Nope,Postgraduate,,19,6.207367313,70.44232556,15793,3,17.1,55,3,1,No,0,,,,,
211677,,ECE,No,Graduate,No,19,6.51339123,91.97536324,58011,2,10.8,22,0,0,No,0,,,,,
217264,Other,CS,No,None,Yes,21,4.3684616,78.01098727,82106,6,20.2,20,1,4,No,0,,,,,
200299,Male,CIVIL,Y,NA,nan,21,6.445048195,58.11336619,40939,5,7.9,43,4,4,No,1,,,,,
201107,FEMALE,COMMERCE,Yes,nan,No,17,4.959220535,80.85834909,86473,5,15.8,49,2,7,Yes,1,,,,,
200850,Male,ARTS,Yes,Secondary,nan,18,6.075771451,79.19009615,44306,3,6.5,10,1,1,Yes,0,,,,,
206173,NA,ARTS,nan,Secondary,nan,23,4.16824349,93.28402951,42483,3,24.1,37,1,6,,0,,,,,
218862,FEMALE,BIO,Yes,Postgraduate,N,24,6.756787113,76.15864884,62642,6,13.2,44,0,9,No,0,,,,,
209614,,COMMERCE,N,Postgraduate,Yes,16,5.920599652,64.40815414,41926,3,14.9,21,3,1,No,0,,,,,
202519,Male,CIVIL,nan,Secondary,-,21,6.240164287,62.19199952,60519,6,21.6,25,2,0,No,1,,,,,
202246,Male,ARTS,nan,Graduate,Yes,17,5.428083795,72.56837378,52207,4,11.6,38,3,9,No,1,,,,,
207552,M,,Nope,,N,16,5.936607079,86.42512774,41250,3,18.3,4,2,7,Yes,0,,,,,
214081,Male,ARTS,,Postgraduate,Y,24,4.93693372,75.96272877,41263,5,10.1,40,3,3,Yes,0,,,,,
203031,Other,ME,Y,Secondary,Y,21,,78.46110319,50037,4,21.3,23,4,1,No,1,,,,,
201608,Male,COMMERCE,Y,Secondary,No,17,6.875109606,76.61909286,57935,4,12.4,25,0,2,No,1,,,,,
215474,M,BIO,nan,nan,,18,5.861036502,72.94202556,40553,5,9.3,44,1,4,Yes,0,,,,,
214144,M,BIO,No,Graduate,-,,6.816927759,69.73017109,51573,5,16.6,49,4,8,No,0,,,,,
200008,Female,,Nope,Graduate,Yes,18,5.955224465,88.01320094,75958,3,,39,0,2,No,0,,,,,
214021,Male,ARTS,Nope,Graduate,,17,5.854099578,76.60210307,10684,6,16.5,54,0,7,No,0,,,,,
214941,NA,COMMERCE,nan,NA,nan,16,4.351980211,98.03493218,29701,3,,43,0,5,nan,0,,,,,
218689,NA,ME,Nope,,Yes,23,6.426003284,86.50035041,69815,3,,1,1,1,,0,,,,,
204040,FEMALE,BIO,Y,Postgraduate,Yes,26,6.344492445,78.96043726,32730,5,13.6,44,0,4,No,0,,,,,
205658,NA,nan,N,Primary,Yes,26,4.56050081,62.35789091,78649,3,20.5,10,1,8,Yes,1,,,,,
209970,Female,ECE,nan,Secondary,Y,20,4.459503077,50.31180148,30484,6,5.5,7,2,2,,1,,,,,
213347,M,ME,Nope,Secondary,-,22,6.79482649,62.37576631,74085,3,19.6,8,2,8,No,0,,,,,
212248,NA,ME,No,Postgraduate,nan,16,4.7680282,83.7133671,65715,5,13.2,13,1,2,No,0,,,,,
206753,M,BIO,nan,None,nan,17,5.520644968,63.74020766,52032,2,13.3,28,0,3,Yes,0,,,,,
213674,FEMALE,ME,Yes,None,-,20,4.978689233,77.68525907,75139,4,8.7,48,1,4,No,0,,,,,
206879,Other,BIO,Yes,nan,No,21,6.906647201,,52883,4,20.5,34,4,1,Y,0,,,,,
201077,Female,nan,Nope,Primary,Y,20,,78.67902839,41423,4,7.8,9,2,6,No,0,,,,,
205101,Male,ARTS,Y,nan,No,26,5.41940476,75.62415467,14948,2,19.4,18,2,1,No,0,,,,,
203801,NA,BIO,N,Primary,-,25,6.052706283,85.30178284,46904,6,,41,1,3,No,1,,,,,
215992,Female,BIO,No,,-,26,4.746364359,64.49953783,53408,6,11.9,16,0,5,Yes,0,,,,,
203097,Female,ECE,N,,nan,21,4.990826585,46.76783816,26110,,11,7,0,7,No,0,,,,,
