age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,dropout,Unnamed: 17,department.1,dropout.1,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate,gender_male,gender_other,department_BIO,department_CIVIL,department_COMMERCE,department_CS,department_ECE,department_ME,scholarship_yes,parental_education_Postgraduate,parental_education_Primary,parental_education_Secondary,extra_curricular_yes,sports_participation_yes
25.0,6.007609262,52.35547006,39709.0,4.0,15.8,1,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
25.0,4.794486249,67.73886339,58005.0,2.0,5.7,12,2,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26.0,4.712939884,83.14735046,47697.0,6.0,24.0,32,0,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,False,False
16.0,5.256584995,66.12749828,47791.0,2.0,10.8,16,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,True,False,False,False,True
21.0,6.589308559,71.25915957,23997.0,2.0,6.8,19,3,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,True,False,True,False
25.0,6.144862645,82.51353277,68056.0,4.0,22.8,33,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,True,True,False
23.0,4.613898832,73.99827961,65953.0,3.0,14.2,33,2,8,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16.0,6.284373159,87.78767429,34702.0,4.0,21.9,9,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,True,False,False,True
22.0,5.352766611,79.34362887,34607.0,2.0,21.9,12,1,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,True
22.0,5.708417477,80.03890758,61135.0,4.0,6.7,5,1,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25.0,4.472556048,94.71794389,81657.0,3.0,6.8,9,0,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
20.0,5.415027738,91.92350005,39054.0,4.0,14.3,24,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,True
22.0,6.831352463,57.20162526,61942.0,4.0,10.8,6,3,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,True,False,False
25.0,5.873812866,67.81867555,21727.0,4.0,19.0,8,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.0,4.511230641,69.01244469,24993.0,4.0,19.6,5,3,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,False,True
16.0,5.931327926,95.62588773,36877.0,6.0,23.8,18,2,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,True,False,False,False,False,True
23.0,6.880305301,68.20939962,40302.0,4.0,8.1,32,1,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.0,6.94191143,85.33183456,39622.0,4.0,23.9,16,0,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24.0,6.282092816,91.73637086,79726.0,3.0,16.6,29,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,True,False,False,False,False
22.0,5.256003672,44.67618655,45012.0,3.0,16.6,53,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22.0,6.676209828,96.77146481,49751.0,2.0,24.3,6,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,True,False
21.0,4.862725013,64.14625754,44009.0,2.0,7.2,46,4,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20.0,6.564185079,77.48805766,37463.0,5.0,13.0,20,4,7,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,False,False,False
22.0,4.24054457,52.9277815,58928.0,6.0,16.8,41,2,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22.0,6.657722438,64.91637218,77733.0,5.0,23.6,47,1,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,True,True,False,False,False,False
18.0,4.875684315,63.44637182,78806.0,2.0,14.6,1,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
24.0,6.883136105,71.76512643,35791.0,3.0,8.9,39,3,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
16.0,4.87509459,67.00245915,88771.0,2.0,19.8,18,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
21.0,5.793191411,69.13826298,75954.0,2.0,6.2,1,4,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.0,6.71212094,69.36779378,70015.0,4.0,18.9,2,0,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,True,False,True,False
16.0,4.061095411,61.06859585,1581.0,4.0,7.5,7,0,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,False
16.0,5.500271303,62.76004115,62505.0,2.0,5.9,2,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,False,True
24.0,5.62186907,78.97917955,46972.0,4.0,9.8,24,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,False,False
25.0,4.822061074,70.32695437,55065.0,2.0,8.8,30,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,4.202638781,87.05686591,52289.0,4.0,10.4,45,0,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,True,False,False,True
21.0,6.329438191,75.09409398,62920.0,4.0,21.5,35,4,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,True
17.0,5.447319219,60.69934598,38976.0,2.0,11.2,49,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25.0,6.38436485,80.16205844,81685.0,5.0,18.8,29,4,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
19.0,6.045925273,69.53209831,41537.0,3.0,16.7,57,0,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,True,True,False
24.0,5.492618697,74.35657988,78353.0,5.0,19.5,58,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,True,False
25.0,5.767399267,65.17957406,44357.0,3.0,5.0,12,3,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,True
21.0,4.368159152,70.97737924,40399.0,3.0,14.4,57,1,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,True,True
16.0,4.264866937,74.77211653,56770.0,2.0,15.3,42,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,True,False
16.0,5.693388934,50.97035368,47804.0,5.0,14.8,35,2,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
21.0,5.500271303,88.67442866,63194.0,4.0,12.0,35,4,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,6.283294776,89.37952485,43655.0,6.0,17.1,56,0,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23.0,4.878954896,72.97590022,70455.0,3.0,16.8,13,0,0,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24.0,5.300912063,59.18044996,63056.0,4.0,11.3,58,3,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,True,False,False
18.0,5.76514708,60.53181646,66338.0,6.0,19.7,34,1,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,True
23.0,4.32946976,88.55261201,36547.0,5.0,15.1,46,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,False,False
24.0,5.218082167,54.80382672,79356.0,5.0,12.2,59,0,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,False,False
19.0,4.430154911,65.72495975,47835.0,6.0,20.1,46,2,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
19.0,4.589889995,69.74871235,40388.0,6.0,15.9,43,4,1,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,True,False
18.0,5.746496302,56.73504301,92956.0,4.0,22.3,10,3,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,True,False
26.0,6.823302943,80.94185967,27661.0,4.0,14.6,51,0,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
25.0,4.634467331,79.45589073,33509.0,4.0,13.9,23,3,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,True
21.0,5.157741651,75.09409398,19506.0,4.0,23.5,24,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,True,False,False
26.0,4.849512901,80.0168824,23789.0,4.0,21.3,24,3,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,6.016393527,93.63216695,57502.0,2.0,7.1,54,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,False,False
16.0,4.289172087,83.46786984,104401.0,3.0,15.1,4,0,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,4.061583521,89.03146606,63578.0,3.0,11.2,41,0,7,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.0,5.288837793,82.51637865,18270.0,2.0,22.5,27,0,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,True,False
22.0,5.280552708,89.93673307,26667.0,5.0,6.7,13,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,True,False,False,False,False
19.0,6.687244854,67.01985387,66332.0,6.0,7.4,37,0,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
21.0,5.857917698,75.71150072,56813.0,4.0,7.9,11,4,2,1,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,False,True,False
20.0,5.536116203,77.02639741,34297.0,5.0,11.5,25,3,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,True,True
25.0,4.793143062,68.70753122,34574.0,4.0,18.2,17,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,True
16.0,5.118556951,58.64113539,21354.0,3.0,22.6,19,0,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,False,True
18.0,4.546853569,80.9878664,63091.0,4.0,11.9,55,0,0,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,False,False,False,True,False
21.0,4.39330075,80.26080627,65492.0,6.0,21.1,4,0,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,4.517132294,71.42323201,46640.0,3.0,15.1,8,2,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,True,False
21.0,5.6001647,79.20431846,42453.0,4.0,9.8,14,4,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,True,False,True
23.0,6.835689858,62.07152311,51511.0,5.0,7.9,11,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,6.187556258,69.17277402,15995.0,3.0,16.6,19,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,True,False,False,False
16.0,6.212670871,66.54448869,67425.0,3.0,22.9,47,2,3,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,True,False,False,False,True,False
16.0,6.658937264,100.0,65598.0,6.0,5.7,29,0,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.0,6.188512546,72.34540818,83949.0,4.0,12.2,22,0,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,True,False
22.0,5.891064255,61.98286632,58596.0,3.0,5.5,17,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,False
19.0,5.808883764,80.58510949,86713.0,2.0,15.1,18,4,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,False,False,False
22.0,6.950776302,74.46354564,59843.0,2.0,11.9,56,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,False,False
26.0,6.023015362,77.08877365,8166.0,6.0,13.4,42,3,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,True,False,True,False
23.0,6.296289406,68.54510056,78951.0,6.0,12.0,47,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,True
22.0,5.020326509,80.78357378,35665.0,5.0,9.3,2,1,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,False,False
17.0,5.323503761,91.4104357,36026.0,6.0,24.8,42,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,True,True,False
23.0,5.232276009,43.65028043,55922.0,4.0,14.8,36,2,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,True,False
22.0,5.883533999,83.8967546,51851.0,2.0,21.6,25,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,True,True
16.0,4.615153998,53.36240237,35417.0,3.0,14.3,6,2,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,False,False,False,False,False
23.0,6.557577546,68.50348248,52695.0,3.0,19.8,39,0,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,False,False
21.0,6.430674463,74.69558912,35778.0,2.0,23.0,5,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,True,False,False
16.0,6.711627585,84.39692954,69730.0,4.0,24.2,20,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,5.291745076,64.24108541,65372.0,6.0,15.2,27,4,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21.0,4.639340943,76.83586536,48231.0,6.0,16.0,15,4,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,True,False
26.0,5.511137363,72.03719356,97930.0,3.0,8.6,1,3,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,True,False,True,False
25.0,6.49945868,74.59522859,32568.0,3.0,14.9,3,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,True,False
26.0,5.735256771,88.82800371,50013.0,6.0,6.6,52,4,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,False,True
